"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
12675,2014,8,11,2,68,68,4,77,600,36,22.7,998.6,16.5,0,"ENE",1.4,"Aotizhongxin"
12676,2014,8,11,3,66,66,2,64,500,33,22.2,999,15.5,0,"ENE",0.9,"Aotizhongxin"
12677,2014,8,11,4,21,21,3,74,300,4,24.2,999.5,13.7,0,"ENE",1.5,"Aotizhongxin"
12678,2014,8,11,5,20,20,2,59,200,10,21.8,999.7,14.7,0,"ENE",0.9,"Aotizhongxin"
12679,2014,8,11,6,18,18,2,57,200,18,23.3,999.8,15.9,0,"ENE",1.4,"Aotizhongxin"
12680,2014,8,11,7,9,9,2,56,300,19,25.7,1000.1,15.1,0,"NE",1.5,"Aotizhongxin"
12681,2014,8,11,8,13,13,2,50,300,29,29.3,1000.1,15.4,0,"ENE",1.6,"Aotizhongxin"
12682,2014,8,11,9,11,11,2,31,400,54,31.7,999.9,12.5,0,"ENE",2.7,"Aotizhongxin"
12683,2014,8,11,10,10,10,2,22,500,76,32.8,999.5,12.4,0,"NE",2.8,"Aotizhongxin"
12684,2014,8,11,11,8,8,2,13,200,81,33.4,998.8,11.9,0,"NW",2.4,"Aotizhongxin"
12685,2014,8,11,12,10,10,2,9,400,91,34.1,998.3,11.3,0,"NE",2.7,"Aotizhongxin"
12686,2014,8,11,13,8,8,2,15,300,99,34.2,997.3,12.5,0,"NE",1.7,"Aotizhongxin"
12687,2014,8,11,14,9,9,3,10,300,95,34.4,996.6,13.3,0,"E",1.1,"Aotizhongxin"
12688,2014,8,11,15,14,14,30,17,300,97,34.5,996.2,14.4,0,"E",1.4,"Aotizhongxin"
12689,2014,8,11,16,3,3,27,25,800,107,34.2,995.9,14.7,0,"SSE",1.4,"Aotizhongxin"
12690,2014,8,11,17,10,10,2,24,600,121,32.3,996.4,13.5,0,"WSW",2.5,"Aotizhongxin"
12691,2014,8,11,18,13,13,2,31,300,127,30.3,996.9,14,0,"WSW",2.3,"Aotizhongxin"
12692,2014,8,11,19,20,20,2,43,300,130,27.9,997.8,16.5,0,"W",0.8,"Aotizhongxin"
12693,2014,8,11,20,22,22,2,66,300,108,24.2,998.7,17.2,0,"WSW",0,"Aotizhongxin"
12694,2014,8,11,21,26,26,2,66,400,109,23,999.3,17.2,0,"SSW",0.4,"Aotizhongxin"
12695,2014,8,11,22,24,24,2,53,400,104,23.3,999.6,18.6,0,"ENE",0.4,"Aotizhongxin"
12696,2014,8,11,23,25,25,2,78,500,57,22.3,999.9,17.2,0,"N",0,"Aotizhongxin"
12697,2014,8,12,0,31,31,2,114,700,11,22.2,999.8,17.1,0,"E",0.7,"Aotizhongxin"
12698,2014,8,12,1,35,35,2,114,600,7,21.7,999.7,17.5,0,"ENE",0.7,"Aotizhongxin"
12699,2014,8,12,2,36,36,2,111,500,2,21.1,999.7,17.1,0,"E",0.9,"Aotizhongxin"
12700,2014,8,12,3,31,31,2,93,400,16,20.5,999.7,16.5,0,"E",1,"Aotizhongxin"
12701,2014,8,12,4,31,31,2,79,300,21,19.9,1000.2,16.3,0,"ENE",0.4,"Aotizhongxin"
12702,2014,8,12,5,26,26,2,90,300,2,18.9,1000.7,17.6,0,"NW",0,"Aotizhongxin"
12703,2014,8,12,6,14,14,2,55,200,19,20.1,1001.1,15.7,0,"ENE",1,"Aotizhongxin"
12704,2014,8,12,7,13,13,2,49,200,20,24,1001.2,14.1,0,"ENE",1.8,"Aotizhongxin"
12705,2014,8,12,8,13,13,3,45,300,29,27.6,1001.1,13.9,0,"ENE",1.6,"Aotizhongxin"
12706,2014,8,12,9,17,17,3,43,300,40,29.8,1001.2,12.2,0,"ESE",1.2,"Aotizhongxin"
12707,2014,8,12,10,19,19,2,36,300,60,31.1,1001,12.9,0,"ESE",1.6,"Aotizhongxin"
12708,2014,8,12,11,20,20,4,37,300,76,32.1,1000.2,12.3,0,"ESE",1.6,"Aotizhongxin"
12709,2014,8,12,12,18,18,4,31,300,107,32.9,999.8,12,0,"WSW",1.1,"Aotizhongxin"
12710,2014,8,12,13,22,22,7,22,300,139,32.9,999.1,12.5,0,"W",1.3,"Aotizhongxin"
12711,2014,8,12,14,28,28,8,20,500,171,31.1,998.3,17,0,"WNW",0.4,"Aotizhongxin"
12712,2014,8,12,15,36,36,10,24,800,203,30.6,998.3,13.8,0,"ESE",1.2,"Aotizhongxin"
12713,2014,8,12,16,38,38,9,27,800,213,30,998.2,16.1,0,"SW",1.1,"Aotizhongxin"
12714,2014,8,12,17,31,31,8,29,800,186,29.9,998.8,15.2,0,"W",2,"Aotizhongxin"
12715,2014,8,12,18,35,35,8,43,800,161,27.5,999.2,19.6,0,"W",0.9,"Aotizhongxin"
12716,2014,8,12,19,37,37,7,53,700,153,26.1,999.8,18.2,0,"SE",0,"Aotizhongxin"
12717,2014,8,12,20,31,31,5,44,400,144,25.2,1000.5,18.6,0,"SSE",0,"Aotizhongxin"
12718,2014,8,12,21,37,37,6,54,700,134,27.4,1000.8,15.7,0,"NE",1.5,"Aotizhongxin"
12719,2014,8,12,22,33,33,4,62,600,81,24.1,1002.9,18.5,0.1,"WSW",3.8,"Aotizhongxin"
12720,2014,8,12,23,22,22,3,29,300,90,20.8,1001.6,20.5,3.4,"ENE",0.8,"Aotizhongxin"
12721,2014,8,13,0,14,14,2,18,200,99,21,1001.3,21,0.5,"NE",0.7,"Aotizhongxin"
12722,2014,8,13,1,24,24,2,73,300,48,20.8,1001.8,20.8,0,"E",0,"Aotizhongxin"
12723,2014,8,13,2,23,23,2,59,300,47,21.1,1001.2,21.1,0,"W",0,"Aotizhongxin"
12724,2014,8,13,3,27,27,2,60,300,27,20.9,1002.1,20.9,0.1,"WSW",1.2,"Aotizhongxin"
12725,2014,8,13,4,24,24,3,45,300,54,20.8,1002.1,20.8,0.1,"WSW",1.1,"Aotizhongxin"
12726,2014,8,13,5,27,27,3,46,300,34,20.3,1002.8,20.1,0.5,"W",1.6,"Aotizhongxin"
12727,2014,8,13,6,35,35,3,50,300,32,20.1,1002.2,20.1,2.6,"NNE",0.9,"Aotizhongxin"
12728,2014,8,13,7,36,36,2,38,300,50,20.4,1002.6,20.4,0.1,"ENE",1.4,"Aotizhongxin"
12729,2014,8,13,8,33,33,2,39,300,55,20.7,1002.9,20.7,0.2,"ENE",0.8,"Aotizhongxin"
12730,2014,8,13,9,38,38,2,46,400,38,20.5,1003.1,20.5,0.2,"ENE",1.5,"Aotizhongxin"
12731,2014,8,13,10,49,49,2,64,600,27,20.2,1003.3,20.2,0.1,"NE",1.2,"Aotizhongxin"
12732,2014,8,13,11,47,47,3,59,600,62,20.3,1003.2,20.3,2,"N",1,"Aotizhongxin"
12733,2014,8,13,12,39,39,2,42,600,79,19.4,1003.6,19.4,11.3,"SE",1,"Aotizhongxin"
12734,2014,8,13,13,29,29,2,34,400,58,20,1003,20,0.8,"WNW",0.7,"Aotizhongxin"
12735,2014,8,13,14,23,23,2,34,400,43,20.4,1002.6,20.4,0,"E",0.2,"Aotizhongxin"
12736,2014,8,13,15,22,22,2,36,500,42,21.7,1002.3,19.8,0,"W",0.6,"Aotizhongxin"
12737,2014,8,13,16,19,19,2,28,700,62,23.7,1002.3,20.4,0,"NE",1.1,"Aotizhongxin"
12738,2014,8,13,17,27,27,2,38,400,55,23,1002.1,20,0,"ENE",1.2,"Aotizhongxin"
12739,2014,8,13,18,19,19,2,26,700,73,21.5,1002.1,20.3,0,"ENE",0.8,"Aotizhongxin"
12740,2014,8,13,19,26.8,26.8,3.1,36,600,61.1,20.8,1002.5,20,0,"ESE",0.8,"Aotizhongxin"
12741,2014,8,13,20,31,31,2,51,400,39,20.2,1003.3,19.7,0,"ENE",0,"Aotizhongxin"
12742,2014,8,13,21,29,29,2,51,400,33,19.7,1003.2,19.4,0,"E",0,"Aotizhongxin"
12743,2014,8,13,22,21,21,2,53,400,29,18.8,1003.3,18.8,0,"N",0.1,"Aotizhongxin"
12744,2014,8,13,23,21,21,2,55,400,25,18.4,1003.6,18.4,0,"N",0,"Aotizhongxin"
12745,2014,8,14,0,21,21,2,53,500,19,18.1,1003.5,18.1,0,"N",0,"Aotizhongxin"
12746,2014,8,14,1,22,22,2,47,500,18,17.5,1003.3,17.5,0,"N",0,"Aotizhongxin"
12747,2014,8,14,2,21,21,3,74,600,2,17,1003.2,17,0,"N",0,"Aotizhongxin"
12748,2014,8,14,3,27,27,2,62,600,4,16.8,1002.8,16.8,0,"N",0,"Aotizhongxin"
12749,2014,8,14,4,26,26,2,49,500,5,17.2,1002.9,17.2,0,"ENE",1.1,"Aotizhongxin"
12750,2014,8,14,5,28,28,3,65,500,2,17.1,1003.1,17.1,0,"NE",0.5,"Aotizhongxin"
12751,2014,8,14,6,33,33,3,58,400,2,17.8,1003.1,17.8,0,"ENE",0.6,"Aotizhongxin"
12752,2014,8,14,7,33,33,3,59,600,2,19.4,1003.2,19.4,0,"ENE",1.3,"Aotizhongxin"
12753,2014,8,14,8,26,26,4,55,400,12,22.8,1003.1,19.4,0,"SE",0.4,"Aotizhongxin"
12754,2014,8,14,9,27,27,5,50,500,19,24.8,1002.8,18.7,0,"SSW",0.5,"Aotizhongxin"
12755,2014,8,14,10,34,34,6,47,500,46,26.9,1002.3,19.3,0,"WSW",1.7,"Aotizhongxin"
12756,2014,8,14,11,24,24,9,34,400,72,28.3,1001.7,18.1,0,"W",1.7,"Aotizhongxin"
12757,2014,8,14,12,26,26,9,43,500,83,29.4,1001.2,18.8,0,"SW",1.5,"Aotizhongxin"
12758,2014,8,14,13,28,28,6,45,500,112,29.7,1000.7,19.7,0,"SW",2.2,"Aotizhongxin"
12759,2014,8,14,14,58,58,6,61,700,161,30,1000,20,0,"WSW",2.6,"Aotizhongxin"
12760,2014,8,14,15,57,57,5,39,500,219,29.6,999.3,19.9,0,"WSW",3.3,"Aotizhongxin"
12761,2014,8,14,16,42,42,3,32,400,185,29.4,999.4,20.3,0,"SW",1.9,"Aotizhongxin"
12762,2014,8,14,17,34,34,5,31,300,168,27.9,999.1,19.4,0,"SW",1.8,"Aotizhongxin"
12763,2014,8,14,18,37,37,4,29,400,151,25.9,1000.5,17.3,0,"W",2,"Aotizhongxin"
12764,2014,8,14,19,37,37,5,36,400,131,23.6,1000.9,17.3,0.1,"WSW",0.9,"Aotizhongxin"
12765,2014,8,14,20,33,33,5,46,400,98,23.1,1001,16.6,0,"WSW",1.1,"Aotizhongxin"
12766,2014,8,14,21,27,27,4,65,400,59,21.2,1000.7,16.6,0,"NW",0,"Aotizhongxin"
12767,2014,8,14,22,18,18,3,75,500,30,20.8,1000.9,17.8,0,"NW",0,"Aotizhongxin"
12768,2014,8,14,23,20,20,2,87,600,9,19.9,1001,17.7,0,"NNE",0,"Aotizhongxin"
12769,2014,8,15,0,23,23,4,96,600,2,19.4,1000.8,18.7,0,"SSE",0.2,"Aotizhongxin"
12770,2014,8,15,1,22,22,4,108,500,2,19.2,1000.7,18.5,0,"ENE",0.6,"Aotizhongxin"
12771,2014,8,15,2,37,37,2,92,500,2,19.3,1000.5,18.3,0,"ENE",0.9,"Aotizhongxin"
12772,2014,8,15,3,45,45,2,58,300,11,18.6,1000.5,17.8,0,"E",0.5,"Aotizhongxin"
12773,2014,8,15,4,38,38,2,75,300,2,17.7,1001.1,17.4,0,"ENE",0.1,"Aotizhongxin"
12774,2014,8,15,5,29,29,2,81,300,2,17.9,1001.6,17.9,0,"ESE",0.1,"Aotizhongxin"
12775,2014,8,15,6,36,36,2,86,400,2,19.8,1002.1,18.5,0,"N",0.8,"Aotizhongxin"
12776,2014,8,15,7,84,84,2,90,600,2,22.4,1002.5,19.8,0,"ENE",1.1,"Aotizhongxin"
12777,2014,8,15,8,112,112,2,92,800,4,24.9,1002.3,20.2,0,"NE",1.5,"Aotizhongxin"
12778,2014,8,15,9,127,127,2,91,800,26,26.7,1002.2,18.3,0,"ENE",1.2,"Aotizhongxin"
12779,2014,8,15,10,96,96,2,70,900,66,29.4,1001.7,16.6,0,"NNW",1.6,"Aotizhongxin"
12780,2014,8,15,11,46,46,3,45,600,95,31.1,1000.8,15.5,0,"ENE",1.1,"Aotizhongxin"
12781,2014,8,15,12,32,32,5,31,700,112,31.9,1000.3,13.2,0,"NNE",2.1,"Aotizhongxin"
12782,2014,8,15,13,25,25,8,20,700,131,32.5,999.8,14.6,0,"W",1.7,"Aotizhongxin"
12783,2014,8,15,14,26,26,7,21,400,140,32.7,999.3,16.9,0,"SW",2.3,"Aotizhongxin"
12784,2014,8,15,15,29,29,6,21,400,152,32.4,998.9,17.1,0,"W",3.2,"Aotizhongxin"
12785,2014,8,15,16,29,29,7,26,400,177,30.9,999.1,16.1,0,"SW",2.6,"Aotizhongxin"
12786,2014,8,15,17,49,49,5,47,500,238,29.4,999.5,17.9,0,"SW",1.5,"Aotizhongxin"
12787,2014,8,15,18,25,25,3,33,400,170,28.7,999.5,17.6,0,"SW",1.6,"Aotizhongxin"
12788,2014,8,15,19,32,32,2,55,400,136,28.1,1000,18.5,0,"WSW",1.8,"Aotizhongxin"
12789,2014,8,15,20,29,29,2,47,400,119,27.3,1000.4,18.9,0,"WSW",1.6,"Aotizhongxin"
12790,2014,8,15,21,33,33,2,58,400,100,24.6,1000.7,20.1,0,"SSW",0.2,"Aotizhongxin"
12791,2014,8,15,22,34,34,2,64,400,82,22.8,1001,20,0,"ENE",0.7,"Aotizhongxin"
12792,2014,8,15,23,36,36,2,64,500,71,23.2,1001.5,19.4,0,"ENE",0.7,"Aotizhongxin"
12793,2014,8,16,0,48,48,2,119,800,4,23.1,1001.6,18.8,0,"NE",1,"Aotizhongxin"
12794,2014,8,16,1,65,65,3,149,1100,2,22.2,1001.7,19,0,"ENE",0.9,"Aotizhongxin"
12795,2014,8,16,2,80,80,2,141,800,2,21.7,1001.8,19.3,0,"ENE",1.2,"Aotizhongxin"
12796,2014,8,16,3,88,88,2,127,700,2,21.2,1002.1,18.9,0,"E",0.7,"Aotizhongxin"
12797,2014,8,16,4,74,74,2,90,500,20,20.5,1002.5,18.3,0,"ENE",0.6,"Aotizhongxin"
12798,2014,8,16,5,53,53,2,100,500,8,20.3,1002.9,18.2,0,"NE",0.2,"Aotizhongxin"
12799,2014,8,16,6,42,42,2,89,400,15,21.3,1003.4,19.2,0,"ENE",0.5,"Aotizhongxin"
12800,2014,8,16,7,47,47,2,98,500,11,23.5,1003.4,19.6,0,"ENE",0.6,"Aotizhongxin"
12801,2014,8,16,8,37,37,2,68,500,46,26.4,1003.8,18,0,"NE",1.7,"Aotizhongxin"
12802,2014,8,16,9,38,38,2,49,400,66,28.6,1003.6,18.1,0,"E",1.4,"Aotizhongxin"
12803,2014,8,16,10,37,37,2,38,400,98,30,1003.1,17.8,0,"E",2.1,"Aotizhongxin"
12804,2014,8,16,11,58,58,4,37,700,134,31.4,1002.5,18.7,0,"ENE",0,"Aotizhongxin"
12805,2014,8,16,12,55,55,4,32,600,176,33,1001.7,17.2,0,"SSE",1.1,"Aotizhongxin"
12806,2014,8,16,13,46,46,4,25,400,197,33.7,1001,14.7,0,"W",0.9,"Aotizhongxin"
12807,2014,8,16,14,35,35,5,25,400,200,34.3,1000.4,16.6,0,"SE",1.5,"Aotizhongxin"
12808,2014,8,16,15,43,43,7,19,400,200,33.4,1000.1,15.9,0,"WSW",2.7,"Aotizhongxin"
12809,2014,8,16,16,33,33,7,21,500,204,31.7,999.8,19,0,"SW",1.5,"Aotizhongxin"
12810,2014,8,16,17,68,68,10,36,1000,249,30.9,999.9,18.3,0,"WSW",2.7,"Aotizhongxin"
12811,2014,8,16,18,72,72,9,48,1200,210,29.2,1000.3,19.2,0,"WSW",1.4,"Aotizhongxin"
12812,2014,8,16,19,66,66,4,44,1000,178,26.5,1000.8,20.3,0,"SW",0.1,"Aotizhongxin"
12813,2014,8,16,20,68,68,4,44,800,175,24.8,1001.1,21.1,0,"SW",0.8,"Aotizhongxin"
12814,2014,8,16,21,85,85,2,58,900,137,24.6,1001.7,22.5,0,"NW",0,"Aotizhongxin"
12815,2014,8,16,22,95,95,2,61,900,127,23.8,1002,22.1,0,"E",0,"Aotizhongxin"
12816,2014,8,16,23,104,104,2,87,1100,81,23.6,1002.4,22.4,0,"W",1,"Aotizhongxin"
12817,2014,8,17,0,123,123,3,106,1200,78,23.4,1002.7,21.3,0,"SW",0.7,"Aotizhongxin"
12818,2014,8,17,1,183,183,2,76,1300,82,25.5,1002.5,16.6,0,"WSW",3.8,"Aotizhongxin"
12819,2014,8,17,2,147,147,6,50,900,86,24.5,1002.3,17.5,0,"WSW",0.5,"Aotizhongxin"
12820,2014,8,17,3,32,32,4,17,200,122,24.3,1003.7,17.3,0,"SSW",3.5,"Aotizhongxin"
12821,2014,8,17,4,31,31,6,23,300,104,23.3,1004.6,17.5,0,"W",2,"Aotizhongxin"
12822,2014,8,17,5,36,36,4,18,300,115,22.3,1004.9,18.3,0,"WSW",1.1,"Aotizhongxin"
12823,2014,8,17,6,37,37,3,23,500,108,22.7,1004.6,18.5,0,"W",1.7,"Aotizhongxin"
12824,2014,8,17,7,34,34,4,29,500,97,24.8,1004.1,18.3,0,"N",1.5,"Aotizhongxin"
12825,2014,8,17,8,42,42,4,33,500,95,25.5,1004.3,18.9,0,"E",1,"Aotizhongxin"
12826,2014,8,17,9,37,37,5,32,400,109,27.2,1004,19.3,0,"E",2.1,"Aotizhongxin"
12827,2014,8,17,10,47,47,5,34,500,111,28.7,1004.1,18.8,0,"ENE",1.4,"Aotizhongxin"
12828,2014,8,17,11,44,44,5,33,600,120,30.5,1003.8,18.2,0,"S",1.4,"Aotizhongxin"
12829,2014,8,17,12,47,47,5,44,600,126,30.6,1003.7,16.2,0,"SSW",2.2,"Aotizhongxin"
12830,2014,8,17,13,42,42,5,44,500,145,30,1003.3,18.8,0,"S",2,"Aotizhongxin"
12831,2014,8,17,14,38,38,6,38,500,172,30.1,1002.9,16.9,0,"SSW",2.4,"Aotizhongxin"
12832,2014,8,17,15,39,39,5,26,400,190,30.5,1003.3,17.6,0,"SW",2.5,"Aotizhongxin"
12833,2014,8,17,16,43,64,6,27,400,189,30.3,1003.7,17.4,0,"SW",1.7,"Aotizhongxin"
12834,2014,8,17,17,32,32,5,28,600,173,28.2,1003.6,17.4,0,"WSW",1.1,"Aotizhongxin"
12835,2014,8,17,18,27,47,5,26,400,170,26.7,1004,18,0,"WSW",1.1,"Aotizhongxin"
12836,2014,8,17,19,32,76,5,39,400,164,24.7,1004.8,18.4,0,"ESE",0,"Aotizhongxin"
12837,2014,8,17,20,45,144,5,48,600,166,23.6,1005.4,18.7,0,"SE",0,"Aotizhongxin"
12838,2014,8,17,21,51,88,7,47,900,146,24.5,1005.5,19.6,0,"E",0.2,"Aotizhongxin"
12839,2014,8,17,22,58,114,6,57,800,116,23.7,1005.5,20.4,0,"E",0.2,"Aotizhongxin"
12840,2014,8,17,23,79,152,5,60,1000,90,23.5,1005.8,21.4,0,"ENE",0,"Aotizhongxin"
12841,2014,8,18,0,100,169,4,80,1100,51,23.1,1006.1,21,0,"WNW",0.6,"Aotizhongxin"
12842,2014,8,18,1,97,97,3,71,900,61,22.2,1005.9,20.3,0,"SW",0,"Aotizhongxin"
12843,2014,8,18,2,56,56,3,46,600,86,22.2,1005.9,19,0,"ENE",1.1,"Aotizhongxin"
12844,2014,8,18,3,76,149,4,89,800,18,22.1,1006,18.3,0,"NE",1,"Aotizhongxin"
12845,2014,8,18,4,44,44,4,55,500,55,22.2,1006.1,17.8,0,"NE",1.5,"Aotizhongxin"
12846,2014,8,18,5,33,41,3,49,500,50,21.8,1006.2,17.8,0,"NE",0.7,"Aotizhongxin"
12847,2014,8,18,6,30,37,3,39,400,57,22.1,1006.5,18.3,0,"E",0.5,"Aotizhongxin"
12848,2014,8,18,7,28,28,3,44,400,56,23.5,1007,18.6,0,"ENE",0.5,"Aotizhongxin"
12849,2014,8,18,8,32,69,3,55,500,50,26.1,1007.3,18.5,0,"E",1.1,"Aotizhongxin"
12850,2014,8,18,9,53,106,4,67,600,46,27.7,1006.9,18.4,0,"N",1,"Aotizhongxin"
12851,2014,8,18,10,61,89,4,63,600,69,28.6,1006.5,19.5,0,"WSW",2,"Aotizhongxin"
12852,2014,8,18,11,48,86,6,45,600,108,29.8,1006.2,19.5,0,"WNW",1,"Aotizhongxin"
12853,2014,8,18,12,57,94,7,38,700,143,30.4,1005.7,18.5,0,"WSW",2,"Aotizhongxin"
12854,2014,8,18,13,67,87,6,35,700,175,30.7,1005,18.4,0,"NW",1.1,"Aotizhongxin"
12855,2014,8,18,14,76,104,6,36,800,208,30.9,1004.3,20.8,0,"SW",1.4,"Aotizhongxin"
12856,2014,8,18,15,93,142,6,37,900,216,30.9,1004.2,19.9,0,"SW",1.9,"Aotizhongxin"
12857,2014,8,18,16,90,110,6,33,800,201,30.2,1004.1,19.3,0,"SW",2.2,"Aotizhongxin"
12858,2014,8,18,17,83,101,6,38,700,182,29.2,1004.5,19.5,0,"SW",1.9,"Aotizhongxin"
12859,2014,8,18,18,84,113,4,38,600,163,28.1,1004.7,19.6,0,"WSW",3.2,"Aotizhongxin"
12860,2014,8,18,19,77,98,2,43,600,140,26.4,1005.1,20.3,0,"WSW",2.1,"Aotizhongxin"
12861,2014,8,18,20,75,129,4,38,600,135,26.2,1005.8,20.1,0,"SW",1.7,"Aotizhongxin"
12862,2014,8,18,21,78,111,4,40,600,122,25.9,1006,17.8,0,"SW",1.6,"Aotizhongxin"
12863,2014,8,18,22,78,78,5,46,900,112,25.1,1005.9,18.3,0,"WSW",2.1,"Aotizhongxin"
12864,2014,8,18,23,67,94,10,49,1000,113,24.5,1005.9,19.1,0,"WSW",1.5,"Aotizhongxin"
12865,2014,8,19,0,72,123,8,36,1000,121,24,1005.7,19.5,0,"W",1,"Aotizhongxin"
12866,2014,8,19,1,71,104,6,39,700,99,21.7,1005.8,20,0,"W",0,"Aotizhongxin"
12867,2014,8,19,2,73,105,5,38,700,78,20.8,1005.9,20,0,"W",0,"Aotizhongxin"
12868,2014,8,19,3,83,109,2,35,600,60,20.6,1005.9,20.3,0,"N",0.5,"Aotizhongxin"
12869,2014,8,19,4,90,124,2,45,700,39,20.3,1006.2,20.3,0,"N",0,"Aotizhongxin"
12870,2014,8,19,5,110,145,2,68,800,21,20.1,1006.6,20.1,0,"N",0.1,"Aotizhongxin"
12871,2014,8,19,6,125,151,2,105,1100,2,21.2,1006.9,20.5,0,"NNE",0.8,"Aotizhongxin"
12872,2014,8,19,7,115,161,2,116,1300,2,23.7,1007.1,20.8,0,"NNE",1.7,"Aotizhongxin"
12873,2014,8,19,8,123,177,2,117,1200,4,26.1,1007.2,20.7,0,"NNE",0.9,"Aotizhongxin"
12874,2014,8,19,9,149,224,3,91,1200,38,27.8,1006.9,20.6,0,"ENE",0.1,"Aotizhongxin"
12875,2014,8,19,10,136,136,2,57,1000,95,29.7,1006.2,20.8,0,"WSW",0.7,"Aotizhongxin"
12876,2014,8,19,11,120,136,2,48,1000,146,31,1005.8,20.9,0,"SW",1.5,"Aotizhongxin"
12877,2014,8,19,12,118,133,2,53,1000,183,31.9,1005,20.2,0,"S",2.3,"Aotizhongxin"
12878,2014,8,19,13,93,93,3,39,800,220,32.8,1004.4,21,0,"SW",2.3,"Aotizhongxin"
12879,2014,8,19,14,70,70,5,25,600,215,32.6,1003.8,19.5,0,"SW",1.9,"Aotizhongxin"
12880,2014,8,19,15,62,98,5,25,600,210,32.1,1003.4,18.7,0,"SW",2.1,"Aotizhongxin"
12881,2014,8,19,16,59,96,5,26,500,197,31.7,1003.1,18.7,0,"W",3.6,"Aotizhongxin"
12882,2014,8,19,17,57,70,6,27,500,180,30.3,1003,18.1,0,"W",2,"Aotizhongxin"
12883,2014,8,19,18,53,104,5,28,500,184,29.5,1003.3,19.2,0,"WSW",2.9,"Aotizhongxin"
12884,2014,8,19,19,77,187,3,39,600,193,28.4,1003.8,20.4,0,"SW",1.7,"Aotizhongxin"
12885,2014,8,19,20,85,162,3,41,700,185,27.8,1004.1,20.1,0,"SW",1.8,"Aotizhongxin"
12886,2014,8,19,21,86,138,3,45,700,146,27.3,1004.3,20.1,0,"WSW",1.9,"Aotizhongxin"
12887,2014,8,19,22,88,142,3,44,800,136,26.5,1004.3,20.6,0,"SSW",1.4,"Aotizhongxin"
12888,2014,8,19,23,84,137,5,40,800,128,26.1,1004.4,20.9,0,"WSW",1.5,"Aotizhongxin"
12889,2014,8,20,0,85,141,3,42,700,110,25.3,1004.1,20.5,0,"WSW",1.6,"Aotizhongxin"
12890,2014,8,20,1,85,115,2,44,600,94,23.8,1004.1,21.3,0,"WSW",1,"Aotizhongxin"
12891,2014,8,20,2,87,134,2,41,600,85,23.1,1003.8,21,0,"WSW",0,"Aotizhongxin"
12892,2014,8,20,3,99,146,3,38,600,73,22.1,1003.7,21.3,0,"WSW",0,"Aotizhongxin"
12893,2014,8,20,4,103,146,2,43,700,57,21.5,1003.9,21.2,0,"WSW",0,"Aotizhongxin"
12894,2014,8,20,5,108,140,2,45,700,42,21.4,1004.2,21.4,0,"N",0.7,"Aotizhongxin"
12895,2014,8,20,6,112,131,2,54,800,24,22.4,1004.5,21.6,0,"N",1.2,"Aotizhongxin"
12896,2014,8,20,7,117,154,2,64,900,13,24.5,1004.7,21.6,0,"ENE",1.6,"Aotizhongxin"
12897,2014,8,20,8,126,184,2,87,1000,8,26.4,1004.6,21.4,0,"SE",0.5,"Aotizhongxin"
12898,2014,8,20,9,140,202,2,97,1000,20,27.8,1004.4,22.5,0,"NNW",1.4,"Aotizhongxin"
12899,2014,8,20,10,148,216,2,109,1100,35,29.3,1003.7,21.5,0,"WNW",0.9,"Aotizhongxin"
12900,2014,8,20,11,149,192,2,91,1100,92,31,1002.8,20.9,0,"WSW",3,"Aotizhongxin"
12901,2014,8,20,12,123,123,4,46,900,171,31.6,1002.1,19.6,0,"WSW",3.3,"Aotizhongxin"
12902,2014,8,20,13,85,85,9,26,700,191,32.5,1001.2,21.1,0,"SW",2.2,"Aotizhongxin"
12903,2014,8,20,14,82,128,15,24,800,201,32.1,1000.5,21.9,0,"SSW",1.7,"Aotizhongxin"
12904,2014,8,20,15,101,164,24,26,1100,229,32.2,1000.1,22,0,"WSW",2.3,"Aotizhongxin"
12905,2014,8,20,16,113,206,24,30,1300,241,31.5,999.9,20.8,0,"WSW",2.8,"Aotizhongxin"
12906,2014,8,20,17,126,171,20,33,1300,243,30.6,1000.2,20.2,0,"SW",1.9,"Aotizhongxin"
12907,2014,8,20,18,114,126,17,39,1300,227,29.7,1000.5,20.6,0,"SW",1.9,"Aotizhongxin"
12908,2014,8,20,19,102.3,170.1,10,44.9,1100,198.3,28.7,1000.6,21,0,"SW",2,"Aotizhongxin"
12909,2014,8,20,20,98,144,6,48,900,173,28.3,1001.5,20.8,0,"SW",2.4,"Aotizhongxin"
12910,2014,8,20,21,92,123,5,55,700,133,27.8,1001.8,21.3,0,"SW",1.2,"Aotizhongxin"
12911,2014,8,20,22,94,142,3,62,700,103,27.3,1002,21.1,0,"WSW",0.5,"Aotizhongxin"
12912,2014,8,20,23,99,141,3,66,800,93,26.7,1001.8,21.9,0,"ESE",0.1,"Aotizhongxin"
12913,2014,8,21,0,108,130,4,57,800,99,25.6,1001.3,21.7,0,"WNW",1,"Aotizhongxin"
12914,2014,8,21,1,109,146,3,64,800,79,24.1,1001.3,22.4,0,"NNW",0.4,"Aotizhongxin"
12915,2014,8,21,2,116,154,6,55,700,70,23.7,1001.1,22.7,0,"SW",0,"Aotizhongxin"
12916,2014,8,21,3,124,169,4,53,700,51,23.6,1001.1,22.2,0,"NNE",0.7,"Aotizhongxin"
