"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.21","","","","2"
"2010-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.28","","","","2"
"2010-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.57","","","","2"
"2010-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.15","","","","2"
"2010-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.54","","","","2"
"2010-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.66","","","","2"
"2010-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.65","","","","2"
"2010-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.30","","","","2"
"2010-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.73","","","","2"
"2010-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.54","","","","2"
"2010-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.46","","","","2"
"2010-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.50","","","","2"
"2011-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.47","","","","2"
"2011-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.60","","","","2"
"2011-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.70","","","","2"
"2011-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.68","","","","2"
"2011-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.68","","","","2"
"2011-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.71","","","","2"
"2011-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.78","","","","2"
"2011-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.83","","","","2"
"2011-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.71","","","","2"
"2011-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.57","","","","2"
"2011-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.54","","","","2"
"2011-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.56","","","","2"
"2012-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.48","","","","2"
"2012-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.48","","","","2"
"2012-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.45","","","","2"
"2012-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.46","","","","2"
"2012-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.47","","","","2"
"2012-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.53","","","","2"
"2012-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.69","","","","2"
"2012-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.77","","","","2"
"2012-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.69","","","","2"
"2012-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.60","","","","2"
"2012-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.54","","","","2"
"2012-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.49","","","","2"
"2013-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.52","","","","2"
"2013-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.77","","","","2"
"2013-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.83","","","","2"
"2013-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.86","","","","2"
"2013-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.84","","","","2"
"2013-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.88","","","","2"
"2013-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.91","","","","2"
"2013-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.01","","","","2"
"2013-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.93","","","","2"
"2013-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.80","","","","2"
"2013-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.78","","","","2"
"2013-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.79","","","","2"
"2014-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.71","","","","2"
"2014-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.83","","","","2"
"2014-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.93","","","","2"
"2014-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.22","","","","2"
"2014-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.28","","","","2"
"2014-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.21","","","","2"
"2014-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.19","","","","2"
"2014-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.17","","","","2"
"2014-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.96","","","","2"
"2014-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.79","","","","2"
"2014-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.69","","","","2"
"2014-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.63","","","","2"
"2015-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.68","","","","2"
"2015-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.77","","","","2"
"2015-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.68","","","","2"
"2015-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.66","","","","2"
"2015-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.63","","","","2"
"2015-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.70","","","","2"
"2015-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.82","","","","2"
"2015-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.13","","","","2"
"2015-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.01","","","","2"
"2015-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.91","","","","2"
"2015-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.91","","","","2"
"2015-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.90","","","","2"
"2016-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.00","","","","2"
"2016-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.17","","","","2"
"2016-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.27","","","","2"
"2016-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.20","","","","2"
"2016-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.24","","","","2"
"2016-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.24","","","","2"
"2016-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.68","","","","2"
"2016-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.70","","","","2"
"2016-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.12","","","","2"
"2016-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.83","","","","2"
"2016-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.77","","","","2"
"2016-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.78","","","","2"
"2017-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.81","","","","2"
"2017-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.86","","","","2"
"2017-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.93","","","","2"
"2017-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.94","","","","2"
"2017-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.02","","","","2"
"2017-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.18","","","","2"
"2017-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.20","","","","2"
"2017-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.22","","","","2"
"2017-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.04","","","","2"
"2017-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.97","","","","2"
"2017-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.87","","","","2"
"2017-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.89","","","","2"
"2018-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.92","","","","2"
"2018-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.92","","","","2"
"2018-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.91","","","","2"
"2018-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.94","","","","2"
"2018-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.81","","","","2"
"2018-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.92","","","","2"
"2018-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.05","","","","2"
"2018-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.15","","","","2"
"2018-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.97","","","","2"
"2018-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.86","","","","2"
"2018-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.83","","","","2"
"2018-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","1.82","","","","2"
"2019-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.00","","","","2"
"2019-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.11","","","","2"
"2019-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.19","","","","2"
"2019-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.27","","","","2"
"2019-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.47","","","","2"
"2019-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.62","","","","2"
"2019-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.77","","","","2"
"2019-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.78","","","","2"
"2019-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.42","","","","2"
"2019-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.26","","","","2"
"2019-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.16","","","","2"
"2019-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.22","","","","2"
"2020-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.19","","","","2"
"2020-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.19","","","","2"
"2020-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.25","","","","2"
"2020-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.20","","","","2"
"2020-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.36","","","","2"
"2020-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.43","","","","2"
"2020-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.50","","","","2"
"2020-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.50","","","","2"
"2020-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.20","","","","2"
"2020-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.23","","","","2"
"2020-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.26","","","","2"
"2020-12","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.17","","","","2"
"2021-01","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.29","","","","2"
"2021-02","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.32","","","","2"
"2021-03","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.31","","","","2"
"2021-04","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.25","","","","2"
"2021-05","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.35","","","","2"
"2021-06","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.38","","","","2"
"2021-07","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.45","","","","2"
"2021-08","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.44","","","","2"
"2021-09","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.31","","","","2"
"2021-10","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.14","","","","2"
"2021-11","Canada","2016A000011124","Onions, 1 kilogram","Dollars","81","units","0","v735192","1.34","2.29","","","","2"
"1995-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.70","","","","2"
"1995-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.84","","","","2"
"1995-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.85","","","","2"
"1995-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.88","","","","2"
"1995-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.95","","","","2"
"1995-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.58","","","","2"
"1995-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.37","","","","2"
"1995-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.44","","","","2"
"1995-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.46","","","","2"
"1995-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.36","","","","2"
"1995-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.42","","","","2"
"1995-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.59","","","","2"
"1996-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.58","","","","2"
"1996-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.53","","","","2"
"1996-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.53","","","","2"
"1996-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.57","","","","2"
"1996-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.79","","","","2"
"1996-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.46","","","","2"
"1996-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.01","","","","2"
"1996-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.25","","","","2"
"1996-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.59","","","","2"
"1996-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.35","","","","2"
"1996-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.33","","","","2"
"1996-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.31","","","","2"
"1997-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.29","","","","2"
"1997-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.29","","","","2"
"1997-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.30","","","","2"
"1997-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.40","","","","2"
"1997-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.56","","","","2"
"1997-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.73","","","","2"
"1997-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.49","","","","2"
"1997-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.45","","","","2"
"1997-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.01","","","","2"
"1997-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.87","","","","2"
"1997-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.79","","","","2"
"1997-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.75","","","","2"
"1998-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.83","","","","2"
"1998-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.86","","","","2"
"1998-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.88","","","","2"
"1998-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.93","","","","2"
"1998-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.26","","","","2"
"1998-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.78","","","","2"
"1998-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.15","","","","2"
"1998-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.41","","","","2"
"1998-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.92","","","","2"
"1998-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","2.87","","","","2"
"1998-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.00","","","","2"
"1998-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.06","","","","2"
"1999-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.09","","","","2"
"1999-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.19","","","","2"
"1999-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.24","","","","2"
"1999-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.27","","","","2"
"1999-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.36","","","","2"
"1999-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.00","","","","2"
"1999-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.36","","","","2"
"1999-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.98","","","","2"
"1999-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.50","","","","2"
"1999-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.45","","","","2"
"1999-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.39","","","","2"
"1999-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.36","","","","2"
"2000-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.32","","","","2"
"2000-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.35","","","","2"
"2000-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.35","","","","2"
"2000-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.54","","","","2"
"2000-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.90","","","","2"
"2000-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.20","","","","2"
"2000-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.89","","","","2"
"2000-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.75","","","","2"
"2000-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.84","","","","2"
"2000-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.58","","","","2"
"2000-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.44","","","","2"
"2000-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.56","","","","2"
"2001-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.60","","","","2"
"2001-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.54","","","","2"
"2001-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.38","","","","2"
"2001-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.49","","","","2"
"2001-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.64","","","","2"
"2001-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.68","","","","2"
"2001-07","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.64","","","","2"
"2001-08","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.38","","","","2"
"2001-09","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.61","","","","2"
"2001-10","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.45","","","","2"
"2001-11","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.77","","","","2"
"2001-12","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.91","","","","2"
"2002-01","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.91","","","","2"
"2002-02","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","3.95","","","","2"
"2002-03","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.22","","","","2"
"2002-04","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","4.74","","","","2"
"2002-05","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","5.16","","","","2"
"2002-06","Canada","2016A000011124","Potatoes, 4.54 kilograms","Dollars","81","units","0","v735193","1.35","6.05","","","","2"
